5.100000000000000000e+01,8.190984578884934475e-01,0.000000000000000000e+00,6.840648477659153071e-02,1.585606959272439775e-01,2.719389075847786774e-01,2.225098817111769156e-01,1.008303677342823126e-02,5.612890470541715970e-01,4.286279161724001474e-01
5.200000000000000000e+01,8.884790011350738315e-01,1.163450624290578682e-02,6.242905788876277479e-02,6.980703745743473132e-02,1.859953404090085305e-01,3.048416738378961766e-01,2.468785471055618547e-02,6.648694665153234151e-01,3.104426787741204063e-01
5.300000000000000000e+01,9.599089635854342051e-01,0.000000000000000000e+00,1.032913165266106416e-02,8.928571428571428076e-03,3.297954957287082545e-01,2.476663117515788826e-01,1.540616246498599691e-02,6.910014005602240772e-01,2.935924369747899276e-01
5.400000000000000000e+01,9.194200944032367984e-01,2.258934592043156109e-02,2.697235333782872432e-02,1.786918408631153060e-02,1.729225990163085758e-01,2.389040416563352476e-01,3.169251517194875134e-02,5.327039784221172525e-01,4.356035064059339268e-01
5.500000000000000000e+01,8.917740336967294734e-01,5.550049554013875182e-03,1.090188305252725448e-02,8.523290386521309089e-03,2.747864354128915498e-01,2.291900643222823386e-01,3.270564915758176344e-02,6.247770069375619961e-01,3.425173439048562196e-01
5.600000000000000000e+01,9.066147859922180086e-01,1.008790892059374580e-03,3.876639285199597051e-02,1.181726473555267352e-02,3.919233756148071679e-01,2.595717682064146992e-01,3.804582792909641520e-02,5.601671710621127787e-01,4.017870010087907784e-01
5.700000000000000000e+01,9.877503724548916120e-01,8.276775368316503919e-04,0.000000000000000000e+00,7.780168846217512361e-03,3.250064716541548049e-01,2.564030571316054385e-01,2.002979639132593942e-02,6.949180599238536926e-01,2.850521436848203471e-01
5.800000000000000000e+01,9.792993630573247898e-01,1.809496236247828613e-02,0.000000000000000000e+00,1.360741169658367077e-02,3.446803002847527719e-01,3.522082525050684865e-01,5.790387955993050485e-03,7.316155182397221513e-01,2.625940938042848893e-01
5.900000000000000000e+01,9.874433205441227601e-01,1.046389954656435067e-03,1.395186606208580378e-03,6.627136379490757012e-03,2.655966865130727217e-01,4.147255728475372494e-01,1.866062085803976353e-02,8.637949075688873268e-01,1.175444715730729062e-01
6.000000000000000000e+01,8.078602620087336206e-01,5.221979621542940236e-02,3.129548762736536482e-02,6.295487627365356498e-02,3.158167227543360323e-01,1.832528697072679791e-01,1.035298398835516748e-01,4.976346433770014732e-01,3.988355167394468936e-01
6.100000000000000000e+01,9.591032273959103627e-01,0.000000000000000000e+00,2.574525745257452702e-02,2.352796255235279840e-02,4.352834584519802985e-01,2.619856769883753267e-01,6.898250800689825074e-03,7.143385070214338661e-01,2.787632421778762914e-01
6.200000000000000000e+01,9.624034911043976015e-01,0.000000000000000000e+00,3.037932192010741814e-02,1.661631419939576734e-02,2.899301061351281517e-01,3.457395603914761861e-01,4.867405169519974442e-03,8.110104061765692762e-01,1.841221886539107511e-01
6.300000000000000000e+01,9.565380292244287652e-01,0.000000000000000000e+00,8.430123641813412616e-03,1.854627201198950914e-02,2.593838985244628637e-01,2.805312057875468668e-01,1.667291120269764199e-02,6.429374297489696133e-01,3.403896590483327378e-01
6.400000000000000000e+01,9.499520087755382036e-01,0.000000000000000000e+00,4.031262854792266870e-02,1.508295625942684612e-02,3.388558115454309849e-01,4.854035092837035714e-01,5.896064719594131150e-03,8.410804881393116883e-01,1.530234471410941433e-01
6.500000000000000000e+01,8.962225555707077351e-01,0.000000000000000000e+00,3.627437610800491458e-02,6.163916541660984655e-02,3.692725860730002863e-01,2.735046163270664077e-01,3.818355379789991483e-02,5.798445383881085657e-01,3.819719078139914847e-01
6.600000000000000000e+01,7.622891566265059815e-01,1.024096385542168711e-02,5.746987951807228795e-02,1.591566265060241070e-01,4.958581413409267613e-01,1.892365922317352511e-01,3.433734939759035959e-02,4.934939759036143792e-01,4.721686746987951988e-01
6.700000000000000000e+01,8.558310376492194171e-01,2.112029384756657080e-02,5.050505050505050934e-03,1.303948576675849347e-01,1.406937613253947672e-01,1.934299383031169439e-01,2.662993572084480787e-02,4.471992653810836216e-01,5.261707988980716122e-01
6.800000000000000000e+01,8.793818318884282226e-01,0.000000000000000000e+00,1.997738409347908292e-02,1.315491895966830194e-01,1.460005177323323855e-01,2.688518253817768211e-01,6.030908405578589565e-03,6.196758386732001966e-01,3.742932529212211756e-01
6.900000000000000000e+01,9.647310295689347504e-01,1.674385464909155727e-02,1.353758460990381329e-02,3.491271820448877544e-02,1.558374320476313690e-01,3.409956097489826310e-01,2.956893480584253664e-02,6.943355895974350211e-01,2.760954755967224283e-01
7.000000000000000000e+01,9.397443700547778445e-01,7.100831811726516889e-03,8.520998174071819573e-03,8.034083992696287868e-02,2.443696608853222763e-01,2.802467875322705582e-01,3.043213633597078097e-02,5.999188476364374356e-01,3.696490160275917591e-01
7.100000000000000000e+01,8.243073047858942015e-01,5.667506297229218774e-03,7.052896725440806203e-02,5.321158690176322481e-02,1.751229614289412373e-01,2.000918889747815843e-01,7.619647355163727820e-02,5.771410579345088721e-01,3.466624685138538497e-01
7.200000000000000000e+01,8.981450811526995315e-01,4.802914872474329036e-03,3.511096389532957635e-02,3.130175554819476791e-02,3.266891017344032977e-01,2.701718177972899926e-01,2.103345478635309726e-02,6.452467704537926396e-01,3.337197747598542596e-01
7.300000000000000000e+01,8.367609254498714622e-01,6.760925449871464654e-02,3.933161953727506294e-02,4.935732647814910362e-02,2.500647165415479933e-01,1.364478347748720177e-01,4.087403598971722091e-02,4.033419023136247117e-01,5.557840616966581715e-01
7.400000000000000000e+01,9.242902208201891900e-01,0.000000000000000000e+00,9.013068949977469033e-03,2.433528616493916066e-02,1.392699974113383310e-01,1.871946150143667664e-01,1.712483100495718752e-02,5.259125732311852319e-01,4.569625957638576152e-01
7.500000000000000000e+01,9.084498766012457649e-01,1.128217181807497985e-02,4.818427547302855940e-03,6.040662827594312639e-02,3.943826041936319138e-01,3.144827234141859273e-01,4.595134563403455163e-02,6.859795510635797733e-01,2.680691033023856473e-01
7.600000000000000000e+01,9.651545036160419366e-01,2.629848783694937672e-03,1.314924391847468836e-03,2.465483234714004046e-02,1.425058244887393299e-01,2.860992400927641066e-01,1.249178172255095524e-02,6.459566074950691128e-01,3.415516107823799441e-01
7.700000000000000000e+01,9.744346116027532423e-01,5.408062930186824206e-03,8.521796132415600938e-03,1.196329072435267128e-02,3.008024851151954171e-01,2.266594711279006913e-01,2.507374631268436196e-02,5.278597181252048243e-01,4.470665355621107895e-01
7.800000000000000000e+01,8.457693117238476166e-01,3.262471058724478699e-03,5.298884445379919983e-02,1.673331930119974914e-02,1.000000000000000000e+00,3.803109639591021329e-01,4.793727636287098415e-02,7.578930751420753786e-01,1.941696484950536372e-01
7.900000000000000000e+01,8.338900022266755307e-01,9.129369850812736262e-03,2.137608550434201907e-02,1.959474504564684763e-02,2.076106652860471025e-01,3.769052376715625319e-01,1.692273435760409742e-02,7.267869071476286136e-01,2.562903584947672786e-01
8.000000000000000000e+01,7.654684737772540215e-01,2.533883323512080288e-02,1.208014142604596323e-02,5.156157925751326393e-02,1.764172922599016313e-01,2.231407068158282325e-01,4.832056570418385294e-02,4.805539186800236173e-01,4.711255156157925228e-01
8.100000000000000000e+01,7.231012658227847778e-01,9.493670886075949653e-03,0.000000000000000000e+00,7.674050632911393055e-02,1.298213823453274740e-01,2.187577485742623340e-01,5.379746835443038194e-02,5.375791139240506666e-01,4.086234177215188890e-01
8.200000000000000000e+01,9.903730445246692327e-01,4.011231448054552529e-04,8.022462896109105058e-04,1.484155635780184772e-02,1.264561221848304329e-01,2.405595017575589689e-01,4.251905334937826353e-02,5.190533493782591989e-01,4.384275972723625237e-01
8.300000000000000000e+01,9.712283290298784344e-01,1.438583548506086260e-02,0.000000000000000000e+00,1.438583548506086260e-02,1.633445508672016488e-01,1.496112950511223616e-01,2.692733308742161630e-02,4.596090003688674819e-01,5.134636665437108949e-01
8.400000000000000000e+01,9.396433470507543628e-01,2.286236854138088900e-03,0.000000000000000000e+00,3.795153177869227401e-02,1.290447838467512209e-01,2.178096877233412498e-01,2.240512117055326949e-02,5.358939186099679342e-01,4.417009602194786888e-01
8.500000000000000000e+01,9.865092748735243555e-01,5.059021922428329383e-03,4.215851602023609410e-03,2.529510961214164692e-03,1.356458710846492333e-01,2.096709499569726354e-01,2.613827993254637036e-02,5.539629005059021338e-01,4.198988195615515062e-01
8.600000000000000000e+01,9.607722954336499477e-01,7.968127490039840499e-03,0.000000000000000000e+00,3.248544284400858156e-02,1.809474501682629966e-01,2.186264786102886382e-01,2.666258044744100955e-02,5.813668403309837363e-01,3.919705792215751883e-01
8.700000000000000000e+01,9.080815904983216003e-01,7.229537825974696914e-03,3.614768912987349325e-03,1.859024012393493269e-02,2.606782293554232299e-01,1.857251206954390887e-01,4.466821585334366379e-02,4.918667699457784925e-01,4.634650142008778229e-01
8.800000000000000000e+01,8.123076923076922862e-01,0.000000000000000000e+00,5.641025641025642322e-03,2.615384615384615599e-02,1.070411597204245363e-01,2.257296422164204175e-01,5.435897435897436153e-02,4.871794871794872250e-01,4.584615384615384204e-01
8.900000000000000000e+01,9.114031369224248058e-01,5.934718100890207931e-03,4.662992793556592318e-03,1.695633743111488179e-02,1.537665027180947497e-01,1.790376453085573416e-01,6.146672318779143607e-02,4.527342094107673076e-01,4.857990674014412980e-01
9.000000000000000000e+01,9.557717823971694227e-01,1.769128704113224560e-03,2.211410880141530429e-03,1.415302963290579648e-02,1.408231944084908094e-01,1.755261737722612070e-01,4.024767801857585120e-02,4.122069880583812962e-01,5.475453339230428318e-01
9.100000000000000000e+01,9.286728176011356251e-01,7.452093683463448075e-03,3.903477643718949053e-03,1.845280340667140168e-02,1.637328501164897754e-01,1.743447440964980000e-01,6.600425833924769559e-02,4.545777146912703959e-01,4.794180269694818808e-01
9.200000000000000000e+01,9.760739532354539838e-01,3.806416530723218811e-03,0.000000000000000000e+00,1.413811854268624303e-02,1.054879627232720718e-01,2.274580300754072970e-01,2.392604676454595028e-02,5.709624796084828979e-01,4.051114736269711969e-01
9.300000000000000000e+01,9.648786717752235731e-01,1.915708812260536300e-03,8.514261387824606162e-03,3.107705406555981084e-02,2.350504789024074614e-01,2.325338020157232122e-01,2.192422307364835787e-02,5.900383141762451933e-01,3.880374627501064211e-01
9.400000000000000000e+01,9.654811715481171897e-01,1.830543933054393311e-03,4.184100418410041482e-03,5.230125523012552069e-02,1.878074035723530932e-01,2.505980076136579138e-01,1.856694560669456054e-02,6.106171548117154124e-01,3.708158995815900028e-01
9.500000000000000000e+01,7.359934408308280718e-01,6.586499043454495383e-02,1.546870729707570391e-01,2.487018311013938082e-02,1.977737509707481189e-01,1.799310103411560502e-01,2.295709210166711756e-02,4.870183110139382210e-01,4.900245968843945921e-01
9.600000000000000000e+01,8.651074245308675303e-01,5.983138428066358226e-03,6.663040522164807855e-02,1.357084579820505843e-01,2.012684442143411745e-01,2.035085544259856161e-01,2.338863203698667362e-02,4.598857764481915078e-01,5.167255915148217804e-01
9.700000000000000000e+01,9.744384198295895638e-01,1.099922540666150444e-02,0.000000000000000000e+00,1.316808675445391326e-02,3.130986280093192020e-01,3.648539257012003989e-01,9.914794732765295701e-03,8.164213787761425145e-01,1.736638264910921881e-01
9.800000000000000000e+01,9.756153144940747923e-01,4.785779398359161184e-03,0.000000000000000000e+00,3.577939835916135042e-02,2.015273103805332588e-01,4.124210557022213730e-01,2.757520510483136081e-02,7.718778486782132964e-01,2.005469462169553185e-01
9.900000000000000000e+01,9.634146341463414309e-01,0.000000000000000000e+00,2.814258911819887427e-03,1.344590368980612925e-02,1.837949779963758690e-01,2.734462741208558700e-01,1.657285803627266824e-02,7.082551594746716583e-01,2.751719824890557220e-01
1.000000000000000000e+02,9.923474663908995463e-01,2.275077559462253783e-03,6.204756980351602705e-04,4.198552223371251196e-02,2.763396324100440005e-01,2.044456761132422140e-01,5.005170630816960231e-02,5.966907962771458296e-01,3.532574974146845959e-01
1.010000000000000000e+02,9.788117081695063559e-01,0.000000000000000000e+00,1.223241590214067115e-02,3.713411970292704051e-03,2.644317887652083976e-01,2.140247370954332651e-01,2.096985583224115698e-02,5.830056793359545964e-01,3.960244648318042571e-01
1.020000000000000000e+02,9.736064189189190810e-01,0.000000000000000000e+00,2.639358108108108211e-02,4.793074324324323593e-02,1.863836396582966570e-01,4.099925613687081527e-01,8.445945945945944680e-03,8.228462837837837718e-01,1.687077702702702853e-01
1.030000000000000000e+02,9.537201851192596003e-01,5.161979352082591947e-03,2.545389818440726287e-02,8.401566393734424820e-02,2.905772715506083625e-01,3.218994763786992563e-01,2.385190459238163002e-02,7.577429690281238805e-01,2.184051263794944964e-01
1.040000000000000000e+02,9.196747967479675934e-01,0.000000000000000000e+00,7.186991869918699094e-02,1.008130081300813094e-02,1.641211493657779019e-01,2.307179008474205539e-01,2.764227642276422675e-02,5.421138211382113825e-01,4.302439024390243838e-01
1.050000000000000000e+02,9.543455179736084482e-01,2.275140300318519767e-03,1.501592598210222881e-02,4.246928560594570405e-03,3.576236085943567122e-01,1.877926226280246802e-01,2.654330350371606265e-02,4.893068405885028782e-01,4.841498559077809793e-01
1.060000000000000000e+02,9.746452223273416315e-01,4.541154210028382210e-03,7.379375591296120224e-03,2.932828760643330090e-02,2.828112865648459984e-01,2.063782616939659476e-01,6.319772942289499096e-02,5.333964049195837331e-01,4.034058656575212898e-01
1.070000000000000000e+02,9.113347256502751792e-01,4.651604328839947095e-02,3.284602240364533493e-02,8.164040250617048827e-03,2.491586849598757536e-01,3.648101690465425095e-01,9.682931460034172738e-03,6.872982722612492879e-01,3.030187962787164735e-01
1.080000000000000000e+02,9.452336833436277841e-01,2.058884084826023784e-03,2.614782787729050956e-02,8.647313156269301540e-03,3.017085166968677123e-01,1.602004054783331688e-01,8.359069384393658098e-02,3.395099855878114248e-01,5.768993205682521053e-01
1.090000000000000000e+02,9.772937293729372366e-01,4.620462046204621386e-03,4.092409240924092285e-03,7.128712871287129840e-03,4.161273621537665002e-01,2.660696314231122406e-01,3.128712871287128716e-02,6.718151815181518938e-01,2.968976897689767913e-01
1.100000000000000000e+02,9.783464566929134243e-01,3.758052970651396072e-03,4.473872584108804992e-03,2.648532569792411834e-02,2.935542324618172216e-01,1.981155467393999614e-01,6.156048675733714892e-02,4.749463135289908045e-01,4.634931997136720883e-01
1.110000000000000000e+02,9.767441860465115866e-01,6.765327695560253290e-03,2.959830866807611031e-03,2.431289640591966297e-02,2.393217706445767423e-01,1.890360408978865592e-01,4.355179704016913511e-02,4.295983086680760787e-01,5.268498942917547723e-01
1.120000000000000000e+02,9.709269662921348187e-01,1.264044943820224424e-03,1.095505617977527921e-02,2.401685393258426796e-02,3.954180688584001957e-01,2.436479922988287750e-01,4.058988764044943465e-02,5.314606741573033588e-01,4.279494382022471788e-01
1.130000000000000000e+02,9.932885906040268553e-01,0.000000000000000000e+00,2.876318312559923360e-03,4.314477468839885040e-03,2.237898006730520417e-01,2.164204139379530545e-01,2.660594439117928978e-02,5.167785234899329172e-01,4.566155321188877791e-01
1.140000000000000000e+02,9.931064828395423927e-01,2.053388090349076052e-03,2.346729246113229712e-03,9.680258140217071205e-03,3.643541289153507390e-01,1.910488470121497750e-01,3.197418597829275455e-02,5.224405984159576910e-01,4.455852156057495961e-01
1.150000000000000000e+02,9.294710327455919519e-01,1.322418136020150903e-02,3.358522250209907984e-03,1.700251889168765407e-01,2.463111571317628812e-01,2.027975087877948168e-01,4.282115869017631693e-02,4.481528127623845004e-01,5.090260285474391688e-01
